,settlementDate,settlementPeriod,solar,wind_off,wind_on
2016011239,2016-01-12,39,0,3614.037,3185.065
2016011238,2016-01-12,38,0,3602.432,3137.95
2016011237,2016-01-12,37,0,3602.432,3137.95
2016011236,2016-01-12,36,0,3607.41,3106.91
2016011235,2016-01-12,35,38,3607.41,3106.91
2016011234,2016-01-12,34,76,3619.625,3074.901
2016011233,2016-01-12,33,252,3619.625,3074.901
2016011232,2016-01-12,32,427,3621.931,3052.868
2016011231,2016-01-12,31,679,3621.931,3052.868
2016011230,2016-01-12,30,931,3650.55,2953.522
2016011229,2016-01-12,29,1125,3650.55,2953.522
2016011228,2016-01-12,28,1319,3645.671,2846.023
2016011227,2016-01-12,27,1429,3645.671,2846.023
2016011226,2016-01-12,26,1538,3584.505,2703.341
2016011225,2016-01-12,25,1484,3584.505,2703.341
2016011224,2016-01-12,24,1430,3570.782,2586.708
2016011223,2016-01-12,23,1234,3570.782,2586.708
2016011222,2016-01-12,22,1038,3532.766,2414.265
2016011221,2016-01-12,21,801,3532.766,2414.265
2016011220,2016-01-12,20,563,3559.404,2571.626
2016011219,2016-01-12,19,363,3559.404,2571.626
2016011218,2016-01-12,18,162,3525.186,2431.007
2016011217,2016-01-12,17,81,3525.186,2431.007
2016011216,2016-01-12,16,0,3501.654,2326.878
2016011215,2016-01-12,15,0,3501.654,2326.878
2016011214,2016-01-12,14,0,3473.251,2403.29
2016011213,2016-01-12,13,0,3473.251,2403.29
2016011212,2016-01-12,12,0,3416.4,2266.584
2016011211,2016-01-12,11,0,3416.4,2266.584
2016011210,2016-01-12,10,0,3324.987,2133.911
2016011209,2016-01-12,9,0,3324.987,2133.911
2016011208,2016-01-12,8,0,3284.112,2102.969
2016011207,2016-01-12,7,0,3284.112,2102.969
2016011206,2016-01-12,6,0,3165.323,2016.491
2016011205,2016-01-12,5,0,3165.323,2016.491
2016011204,2016-01-12,4,0,3062.275,1941.816
2016011203,2016-01-12,3,0,3062.275,1941.816
2016011202,2016-01-12,2,0,2958.599,1843.392
2016011201,2016-01-12,1,0,2958.599,1843.392
2016011348,2016-01-13,48,0,2164.93,1411.594
2016011347,2016-01-13,47,0,2164.93,1411.594
2016011346,2016-01-13,46,0,2062.078,1383.948
2016011345,2016-01-13,45,0,2062.078,1383.948
2016011344,2016-01-13,44,0,1927.382,1363.815
2016011343,2016-01-13,43,0,1927.382,1363.815
2016011342,2016-01-13,42,0,1781.677,1354.122
2016011341,2016-01-13,41,0,1781.677,1354.122
2016011340,2016-01-13,40,0,1614.159,1349.528
2016011339,2016-01-13,39,0,1614.159,1349.528
2016011338,2016-01-13,38,0,1453.598,1347.829
2016011337,2016-01-13,37,0,1453.598,1347.829
2016011336,2016-01-13,36,0,1368.505,1346.695
2016011335,2016-01-13,35,40,1368.505,1346.695
2016011334,2016-01-13,34,80,1318.556,1335.855
2016011333,2016-01-13,33,277,1318.556,1335.855
2016011332,2016-01-13,32,474,1275.523,1298.944
2016011331,2016-01-13,31,780,1275.523,1298.944
2016011330,2016-01-13,30,1085,1566.808,1364.033
2016011329,2016-01-13,29,1353,1566.808,1364.033
2016011328,2016-01-13,28,1621,1802.622,1448.447
2016011327,2016-01-13,27,1801,1802.622,1448.447
2016011326,2016-01-13,26,1980,2048.175,1550.448
2016011325,2016-01-13,25,1940,2048.175,1550.448
2016011324,2016-01-13,24,1900,2369.22,1662.143
2016011323,2016-01-13,23,1659,2369.22,1662.143
2016011322,2016-01-13,22,1418,2629.809,1789.944
2016011321,2016-01-13,21,1104,2629.809,1789.944
2016011320,2016-01-13,20,789,2715.046,1933.321
2016011319,2016-01-13,19,508,2715.046,1933.321
2016011318,2016-01-13,18,227,3001.917,2205.435
2016011317,2016-01-13,17,114,3001.917,2205.435
2016011316,2016-01-13,16,0,3257.162,2526.679
2016011315,2016-01-13,15,0,3257.162,2526.679
2016011314,2016-01-13,14,0,3451.347,2862.747
2016011313,2016-01-13,13,0,3451.347,2862.747
2016011312,2016-01-13,12,0,3588.767,3134.419
2016011311,2016-01-13,11,0,3588.767,3134.419
2016011310,2016-01-13,10,0,3717.078,3368.611
2016011309,2016-01-13,9,0,3717.078,3368.611
2016011308,2016-01-13,8,0,3817.897,3551.115
2016011307,2016-01-13,7,0,3817.897,3551.115
2016011306,2016-01-13,6,0,3853.257,3673.224
2016011305,2016-01-13,5,0,3853.257,3673.224
2016011304,2016-01-13,4,0,3868.636,3756.977
2016011303,2016-01-13,3,0,3868.636,3756.977
2016011302,2016-01-13,2,0,3890.826,3667.43
2016011301,2016-01-13,1,0,3890.826,3667.43
2016011448,2016-01-14,48,0,3772.389,2703.103
2016011447,2016-01-14,47,0,3772.389,2703.103
2016011446,2016-01-14,46,0,3767.764,2645.007
2016011445,2016-01-14,45,0,3767.764,2645.007
2016011444,2016-01-14,44,0,3741.259,2579.786
2016011443,2016-01-14,43,0,3741.259,2579.786
2016011442,2016-01-14,42,0,3712.517,2579.974
2016011441,2016-01-14,41,0,3712.517,2579.974
2016011440,2016-01-14,40,0,3680.083,2570.501
2016011439,2016-01-14,39,0,3680.083,2570.501
2016011438,2016-01-14,38,0,3639.668,2564.293
2016011437,2016-01-14,37,0,3639.668,2564.293
2016011436,2016-01-14,36,0,3591.805,2524.724
2016011435,2016-01-14,35,51,3591.805,2524.724
2016011434,2016-01-14,34,102,3514.016,2483.804
2016011433,2016-01-14,33,307,3514.016,2483.804
2016011432,2016-01-14,32,512,3421.183,2445.512
2016011431,2016-01-14,31,766,3421.183,2445.512
2016011430,2016-01-14,30,1019,3369.198,2333.603
2016011429,2016-01-14,29,1174,3369.198,2333.603
2016011428,2016-01-14,28,1328,3266.269,2220.351
2016011427,2016-01-14,27,1378,3266.269,2220.351
2016011426,2016-01-14,26,1427,3179.464,2128.234
2016011425,2016-01-14,25,1357,3179.464,2128.234
2016011424,2016-01-14,24,1287,3052.954,2070.753
2016011423,2016-01-14,23,1122,3052.954,2070.753
2016011422,2016-01-14,22,957,2909.453,2021.671
2016011421,2016-01-14,21,744,2909.453,2021.671
2016011420,2016-01-14,20,530,2769.346,1983.962
2016011419,2016-01-14,19,330,2769.346,1983.962
2016011418,2016-01-14,18,130,2663.524,1989.511
2016011417,2016-01-14,17,65,2663.524,1989.511
2016011416,2016-01-14,16,0,2553.212,2000.718
2016011415,2016-01-14,15,0,2553.212,2000.718
2016011414,2016-01-14,14,0,2501.873,1979.26
2016011413,2016-01-14,13,0,2501.873,1979.26
2016011412,2016-01-14,12,0,2427.097,1892.091
2016011411,2016-01-14,11,0,2427.097,1892.091
2016011410,2016-01-14,10,0,2341.254,1812.194
2016011409,2016-01-14,9,0,2341.254,1812.194
2016011408,2016-01-14,8,0,2345.667,1752.217
2016011407,2016-01-14,7,0,2345.667,1752.217
2016011406,2016-01-14,6,0,2257.824,1621.052
2016011405,2016-01-14,5,0,2257.824,1621.052
2016011404,2016-01-14,4,0,2154.477,1465.411
2016011403,2016-01-14,3,0,2154.477,1465.411
2016011402,2016-01-14,2,0,2076.059,1347.169
2016011401,2016-01-14,1,0,2076.059,1347.169
2016011548,2016-01-15,48,0,2163.147,3259.408
2016011547,2016-01-15,47,0,2163.147,3259.408
2016011546,2016-01-15,46,0,2250.618,3465.306
2016011545,2016-01-15,45,0,2250.618,3465.306
2016011544,2016-01-15,44,0,2491.89,3674.635
2016011543,2016-01-15,43,0,2491.89,3674.635
2016011542,2016-01-15,42,0,2672.248,3854.065
2016011541,2016-01-15,41,0,2672.248,3854.065
2016011540,2016-01-15,40,0,2823.601,4016.759
2016011539,2016-01-15,39,0,2823.601,4016.759
2016011538,2016-01-15,38,0,2939.477,4143.484
2016011537,2016-01-15,37,0,2939.477,4143.484
2016011536,2016-01-15,36,0,3120.299,4200.55
2016011535,2016-01-15,35,63,3120.299,4200.55
2016011534,2016-01-15,34,125,3282.537,4237.98
2016011533,2016-01-15,33,384,3282.537,4237.98
2016011532,2016-01-15,32,642,3393.997,4189.67
2016011531,2016-01-15,31,992,3393.997,4189.67
2016011530,2016-01-15,30,1342,3529.673,4121.008
2016011529,2016-01-15,29,1604,3529.673,4121.008
2016011528,2016-01-15,28,1865,3558.2,3696.278
2016011527,2016-01-15,27,2005,3558.2,3696.278
2016011526,2016-01-15,26,2144,3659.067,3629.414
2016011525,2016-01-15,25,2066,3659.067,3629.414
2016011524,2016-01-15,24,1987,3783.964,3933.713
2016011523,2016-01-15,23,1723,3783.964,3933.713
2016011522,2016-01-15,22,1458,3793.699,3925.081
2016011521,2016-01-15,21,1129,3793.699,3925.081
2016011520,2016-01-15,20,799,3835.213,3960.234
2016011519,2016-01-15,19,516,3835.213,3960.234
2016011518,2016-01-15,18,233,3776.22,3956.679
2016011517,2016-01-15,17,117,3776.22,3956.679
2016011516,2016-01-15,16,0,3723.945,3951.755
2016011515,2016-01-15,15,0,3723.945,3951.755
2016011514,2016-01-15,14,0,3669.169,3870.268
2016011513,2016-01-15,13,0,3669.169,3870.268
2016011512,2016-01-15,12,0,3653.537,3767.371
2016011511,2016-01-15,11,0,3653.537,3767.371
2016011510,2016-01-15,10,0,3669.47,3716.171
2016011509,2016-01-15,9,0,3669.47,3716.171
2016011508,2016-01-15,8,0,3649.455,3651.341
2016011507,2016-01-15,7,0,3649.455,3651.341
2016011506,2016-01-15,6,0,3670.58,3483.72
2016011505,2016-01-15,5,0,3670.58,3483.72
2016011504,2016-01-15,4,0,3700.661,3374.51
2016011503,2016-01-15,3,0,3700.661,3374.51
2016011502,2016-01-15,2,0,3717.933,3279.074
2016011501,2016-01-15,1,0,3717.933,3279.074
2016011648,2016-01-16,48,0,1299.283,875.864
2016011647,2016-01-16,47,0,1299.283,875.864
2016011646,2016-01-16,46,0,1457.019,836.13
2016011645,2016-01-16,45,0,1457.019,836.13
2016011644,2016-01-16,44,0,1630.227,803.458
2016011643,2016-01-16,43,0,1630.227,803.458
2016011642,2016-01-16,42,0,1799.103,768.72
2016011641,2016-01-16,41,0,1799.103,768.72
2016011640,2016-01-16,40,0,1974.345,742.523
2016011639,2016-01-16,39,0,1974.345,742.523
2016011638,2016-01-16,38,0,2106.3,711.288
2016011637,2016-01-16,37,0,2106.3,711.288
2016011636,2016-01-16,36,0,2182.287,702.092
2016011635,2016-01-16,35,69,2182.287,702.092
2016011634,2016-01-16,34,138,2246.238,704.888
2016011633,2016-01-16,33,409,2246.238,704.888
2016011632,2016-01-16,32,680,2323.376,715.929
2016011631,2016-01-16,31,1045,2323.376,715.929
2016011630,2016-01-16,30,1409,2372.834,716.135
2016011629,2016-01-16,29,1698,2372.834,716.135
2016011628,2016-01-16,28,1987,2383.999,720.627
2016011627,2016-01-16,27,2152,2383.999,720.627
2016011626,2016-01-16,26,2317,2366.572,740.86
2016011625,2016-01-16,25,2246,2366.572,740.86
2016011624,2016-01-16,24,2174,2378.055,756.483
2016011623,2016-01-16,23,1902,2378.055,756.483
2016011622,2016-01-16,22,1629,2381.092,767.878
2016011621,2016-01-16,21,1275,2381.092,767.878
2016011620,2016-01-16,20,921,2314.999,794.119
2016011619,2016-01-16,19,599,2314.999,794.119
2016011618,2016-01-16,18,277,2400.43,879.646
2016011617,2016-01-16,17,139,2400.43,879.646
2016011616,2016-01-16,16,0,2457.342,972.122
2016011615,2016-01-16,15,0,2457.342,972.122
2016011614,2016-01-16,14,0,2517.75,1077.411
2016011613,2016-01-16,13,0,2517.75,1077.411
2016011612,2016-01-16,12,0,2537.891,1147.206
2016011611,2016-01-16,11,0,2537.891,1147.206
2016011610,2016-01-16,10,0,2552.776,1230.707
2016011609,2016-01-16,9,0,2552.776,1230.707
2016011608,2016-01-16,8,0,2543.538,1290.684
2016011607,2016-01-16,7,0,2543.538,1290.684
2016011606,2016-01-16,6,0,2476.532,1382.989
2016011605,2016-01-16,5,0,2476.532,1382.989
2016011604,2016-01-16,4,0,2417.117,1498.266
2016011603,2016-01-16,3,0,2417.117,1498.266
2016011602,2016-01-16,2,0,2293.178,1582.211
2016011601,2016-01-16,1,0,2293.178,1582.211
2016011748,2016-01-17,48,0,2670.293,2273.128
2016011747,2016-01-17,47,0,2670.293,2273.128
2016011746,2016-01-17,46,0,2483.525,2258.211
2016011745,2016-01-17,45,0,2483.525,2258.211
2016011744,2016-01-17,44,0,2304.535,2276.988
2016011743,2016-01-17,43,0,2304.535,2276.988
2016011742,2016-01-17,42,0,2060.722,2335.522
2016011741,2016-01-17,41,0,2060.722,2335.522
2016011740,2016-01-17,40,0,1845.897,2273.869
2016011739,2016-01-17,39,0,1845.897,2273.869
2016011738,2016-01-17,38,0,1604.622,2080.363
2016011737,2016-01-17,37,0,1604.622,2080.363
2016011736,2016-01-17,36,0,1435.92,2023.188
2016011735,2016-01-17,35,44,1435.92,2023.188
2016011734,2016-01-17,34,88,1300.136,1975.28
2016011733,2016-01-17,33,277,1300.136,1975.28
2016011732,2016-01-17,32,465,1190.938,1926.967
2016011731,2016-01-17,31,723,1190.938,1926.967
2016011730,2016-01-17,30,981,1123.143,1859.364
2016011729,2016-01-17,29,1176,1123.143,1859.364
2016011728,2016-01-17,28,1371,1073.684,1803.319
2016011727,2016-01-17,27,1476,1073.684,1803.319
2016011726,2016-01-17,26,1581,977.096,1692.511
2016011725,2016-01-17,25,1519,977.096,1692.511
2016011724,2016-01-17,24,1457,918.491,1563.697
2016011723,2016-01-17,23,1254,918.491,1563.697
2016011722,2016-01-17,22,1050,851.597,1431.935
2016011721,2016-01-17,21,809,851.597,1431.935
2016011720,2016-01-17,20,568,855.518,1568.752
2016011719,2016-01-17,19,366,855.518,1568.752
2016011718,2016-01-17,18,163,806.196,1426.247
2016011717,2016-01-17,17,82,806.196,1426.247
2016011716,2016-01-17,16,0,757.679,1277.133
2016011715,2016-01-17,15,0,757.679,1277.133
2016011714,2016-01-17,14,0,668.19,1160.407
2016011713,2016-01-17,13,0,668.19,1160.407
2016011712,2016-01-17,12,0,623.38,1110.062
2016011711,2016-01-17,11,0,623.38,1110.062
2016011710,2016-01-17,10,0,591.08,1108.921
2016011709,2016-01-17,9,0,591.08,1108.921
2016011708,2016-01-17,8,0,589.037,1132.088
2016011707,2016-01-17,7,0,589.037,1132.088
2016011706,2016-01-17,6,0,600.684,1146.644
2016011705,2016-01-17,5,0,600.684,1146.644
2016011704,2016-01-17,4,0,629.691,1164.214
2016011703,2016-01-17,3,0,629.691,1164.214
2016011702,2016-01-17,2,0,658.001,1174.391
2016011701,2016-01-17,1,0,658.001,1174.391
2016011848,2016-01-18,48,0,293.269,652.813
2016011847,2016-01-18,47,0,293.269,652.813
2016011846,2016-01-18,46,0,376.712,704.412
2016011845,2016-01-18,45,0,376.712,704.412
2016011844,2016-01-18,44,0,589.988,787.596
2016011843,2016-01-18,43,0,589.988,787.596
2016011842,2016-01-18,42,0,714.92,828.066
2016011841,2016-01-18,41,0,714.92,828.066
2016011840,2016-01-18,40,0,860.809,869.453
2016011839,2016-01-18,39,0,860.809,869.453
2016011838,2016-01-18,38,0,1015.613,915.874
2016011837,2016-01-18,37,0,1015.613,915.874
2016011836,2016-01-18,36,0,1109.542,970.698
2016011835,2016-01-18,35,45,1109.542,970.698
2016011834,2016-01-18,34,89,1203.847,1037.677
2016011833,2016-01-18,33,250,1203.847,1037.677
2016011832,2016-01-18,32,410,1297.34,1107.973
2016011831,2016-01-18,31,602,1297.34,1107.973
2016011830,2016-01-18,30,794,1536.86,1212.49
2016011829,2016-01-18,29,907,1536.86,1212.49
2016011828,2016-01-18,28,1020,1802.584,1326.56
2016011827,2016-01-18,27,1056,1802.584,1326.56
2016011826,2016-01-18,26,1091,2075.13,1443.825
2016011825,2016-01-18,25,1021,2075.13,1443.825
2016011824,2016-01-18,24,951,2374.11,1545.713
2016011823,2016-01-18,23,803,2374.11,1545.713
2016011822,2016-01-18,22,654,2631.324,1639.933
2016011821,2016-01-18,21,496,2631.324,1639.933
2016011820,2016-01-18,20,337,2838.701,1730.771
2016011819,2016-01-18,19,228,2838.701,1730.771
2016011818,2016-01-18,18,119,2903.784,1808.352
2016011817,2016-01-18,17,60,2903.784,1808.352
2016011816,2016-01-18,16,1,2951.67,1873.258
2016011815,2016-01-18,15,1,2951.67,1873.258
2016011814,2016-01-18,14,0,3004.373,1927.788
2016011813,2016-01-18,13,0,3004.373,1927.788
2016011812,2016-01-18,12,0,3099.603,1999.683
2016011811,2016-01-18,11,0,3099.603,1999.683
2016011810,2016-01-18,10,0,3192.285,2076.455
2016011809,2016-01-18,9,0,3192.285,2076.455
2016011808,2016-01-18,8,0,3259.081,2131.346
2016011807,2016-01-18,7,0,3259.081,2131.346
2016011806,2016-01-18,6,0,3275.521,2165.935
2016011805,2016-01-18,5,0,3275.521,2165.935
2016011804,2016-01-18,4,0,3271.109,2197.991
2016011803,2016-01-18,3,0,3271.109,2197.991
2016011802,2016-01-18,2,0,3250.816,2210.627
2016011801,2016-01-18,1,0,3250.816,2210.627
2016011948,2016-01-19,48,0,195.061,480.282
2016011947,2016-01-19,47,0,195.061,480.282
2016011946,2016-01-19,46,0,188.522,458.857
2016011945,2016-01-19,45,0,188.522,458.857
2016011944,2016-01-19,44,0,182.152,440.832
2016011943,2016-01-19,43,0,182.152,440.832
2016011942,2016-01-19,42,0,186.409,418.657
2016011941,2016-01-19,41,0,186.409,418.657
2016011940,2016-01-19,40,0,191.235,400.165
2016011939,2016-01-19,39,0,191.235,400.165
2016011938,2016-01-19,38,0,205.071,374.135
2016011937,2016-01-19,37,0,205.071,374.135
2016011936,2016-01-19,36,0,193.115,369.045
2016011935,2016-01-19,35,92,193.115,369.045
2016011934,2016-01-19,34,183,184.064,364.526
2016011933,2016-01-19,33,471,184.064,364.526
2016011932,2016-01-19,32,759,175.474,358.23
2016011931,2016-01-19,31,1099,175.474,358.23
2016011930,2016-01-19,30,1438,169.336,359.098
2016011929,2016-01-19,29,1676,169.336,359.098
2016011928,2016-01-19,28,1913,162.238,360.917
2016011927,2016-01-19,27,2024,162.238,360.917
2016011926,2016-01-19,26,2134,161.394,360.521
2016011925,2016-01-19,25,2039,161.394,360.521
2016011924,2016-01-19,24,1944,159.645,354.434
2016011923,2016-01-19,23,1682,159.645,354.434
2016011922,2016-01-19,22,1420,159.766,354.378
2016011921,2016-01-19,21,1108,159.766,354.378
2016011920,2016-01-19,20,795,184.772,413.766
2016011919,2016-01-19,19,533,184.772,413.766
2016011918,2016-01-19,18,271,180.93,407.864
2016011917,2016-01-19,17,137,180.93,407.864
2016011916,2016-01-19,16,2,176.649,402.349
2016011915,2016-01-19,15,1,176.649,402.349
2016011914,2016-01-19,14,0,161.45,401.582
2016011913,2016-01-19,13,0,161.45,401.582
2016011912,2016-01-19,12,0,162.799,395.68
2016011911,2016-01-19,11,0,162.799,395.68
2016011910,2016-01-19,10,0,162.459,408.443
2016011909,2016-01-19,9,0,162.459,408.443
2016011908,2016-01-19,8,0,163.943,426.802
2016011907,2016-01-19,7,0,163.943,426.802
2016011906,2016-01-19,6,0,162.923,446.399
2016011905,2016-01-19,5,0,162.923,446.399
2016011904,2016-01-19,4,0,165.876,469.782
2016011903,2016-01-19,3,0,165.876,469.782
2016011902,2016-01-19,2,0,168.783,499.423
2016011901,2016-01-19,1,0,168.783,499.423
2016012048,2016-01-20,48,0,706.5,1364.421
2016012047,2016-01-20,47,0,706.5,1364.421
2016012046,2016-01-20,46,0,638.967,1269.03
2016012045,2016-01-20,45,0,638.967,1269.03
2016012044,2016-01-20,44,0,572.821,1177.205
2016012043,2016-01-20,43,0,572.821,1177.205
2016012042,2016-01-20,42,0,498.527,1076.617
2016012041,2016-01-20,41,0,498.527,1076.617
2016012040,2016-01-20,40,0,430.702,984.226
2016012039,2016-01-20,39,0,430.702,984.226
2016012038,2016-01-20,38,0,376.592,898.878
2016012037,2016-01-20,37,0,376.592,898.878
2016012036,2016-01-20,36,0,339.156,837.118
2016012035,2016-01-20,35,95,339.156,837.118
2016012034,2016-01-20,34,190,309.636,781.641
2016012033,2016-01-20,33,466,309.636,781.641
2016012032,2016-01-20,32,741,285.883,725.212
2016012031,2016-01-20,31,1049,285.883,725.212
2016012030,2016-01-20,30,1356,283.718,691.813
2016012029,2016-01-20,29,1566,283.718,691.813
2016012028,2016-01-20,28,1775,284.444,658.975
2016012027,2016-01-20,27,1865,284.444,658.975
2016012026,2016-01-20,26,1955,296.321,641.112
2016012025,2016-01-20,25,1860,296.321,641.112
2016012024,2016-01-20,24,1765,292.303,582.504
2016012023,2016-01-20,23,1524,292.303,582.504
2016012022,2016-01-20,22,1283,287.856,530.29
2016012021,2016-01-20,21,998,287.856,530.29
2016012020,2016-01-20,20,713,324.773,540.714
2016012019,2016-01-20,19,486,324.773,540.714
2016012018,2016-01-20,18,258,315.952,500.07
2016012017,2016-01-20,17,130,315.952,500.07
2016012016,2016-01-20,16,2,316.465,474.024
2016012015,2016-01-20,15,1,316.465,474.024
2016012014,2016-01-20,14,0,305.807,454.653
2016012013,2016-01-20,13,0,305.807,454.653
2016012012,2016-01-20,12,0,290.572,438.783
2016012011,2016-01-20,11,0,290.572,438.783
2016012010,2016-01-20,10,0,263.578,429.49
2016012009,2016-01-20,9,0,263.578,429.49
2016012008,2016-01-20,8,0,247.339,437.04
2016012007,2016-01-20,7,0,247.339,437.04
2016012006,2016-01-20,6,0,232.747,432.193
2016012005,2016-01-20,5,0,232.747,432.193
2016012004,2016-01-20,4,0,227.749,435.97
2016012003,2016-01-20,3,0,227.749,435.97
2016012002,2016-01-20,2,0,221.266,437.729
2016012001,2016-01-20,1,0,221.266,437.729
2016012148,2016-01-21,48,0,3751.437,4440.087
2016012147,2016-01-21,47,0,3751.437,4440.087
2016012146,2016-01-21,46,0,3715.515,4260.065
2016012145,2016-01-21,45,0,3715.515,4260.065
2016012144,2016-01-21,44,0,3665.016,4056.514
2016012143,2016-01-21,43,0,3665.016,4056.514
2016012142,2016-01-21,42,0,3569.537,3841.536
2016012141,2016-01-21,41,0,3569.537,3841.536
2016012140,2016-01-21,40,0,3458.026,3634.583
2016012139,2016-01-21,39,0,3458.026,3634.583
2016012138,2016-01-21,38,0,3304.526,3555.685
2016012137,2016-01-21,37,0,3304.526,3555.685
2016012136,2016-01-21,36,0,3142.605,3463.531
2016012135,2016-01-21,35,59,3142.605,3463.531
2016012134,2016-01-21,34,117,2977.431,3374.515
2016012133,2016-01-21,33,298,2977.431,3374.515
2016012132,2016-01-21,32,478,2766.252,3259.663
2016012131,2016-01-21,31,694,2766.252,3259.663
2016012130,2016-01-21,30,910,2651.24,3208.199
2016012129,2016-01-21,29,1066,2651.24,3208.199
2016012128,2016-01-21,28,1221,2519.215,3159.887
2016012127,2016-01-21,27,1300,2519.215,3159.887
2016012126,2016-01-21,26,1379,2417.372,3063.059
2016012125,2016-01-21,25,1319,2417.372,3063.059
2016012124,2016-01-21,24,1258,2195.351,2977.58
2016012123,2016-01-21,23,1083,2195.351,2977.58
2016012122,2016-01-21,22,908,1980.657,2826.813
2016012121,2016-01-21,21,705,1980.657,2826.813
2016012120,2016-01-21,20,502,1592.158,3069.002
2016012119,2016-01-21,19,343,1592.158,3069.002
2016012118,2016-01-21,18,183,1398.46,2930.609
2016012117,2016-01-21,17,94,1398.46,2930.609
2016012116,2016-01-21,16,4,1271.372,2767.039
2016012115,2016-01-21,15,2,1271.372,2767.039
2016012114,2016-01-21,14,0,1172.714,2612.592
2016012113,2016-01-21,13,0,1172.714,2612.592
2016012112,2016-01-21,12,0,1100.512,2513.784
